date,cash,equity,total,holdings
2026-07-22,7562.530059814453,2437.469940185547,10000.0,"{'NVDA': 0.0, 'MSFT': 0.0, 'JPM': 7.0, 'KO': 0.0, 'JNJ': 0.0, 'XOM': 0.0, 'WMT': 0.0, 'DIS': 0.0}"
2026-07-23,5057.410125732422,4954.419891357422,10011.830017089844,"{'NVDA': 12.0, 'MSFT': 0.0, 'JPM': 7.0, 'KO': 0.0, 'JNJ': 0.0, 'XOM': 0.0, 'WMT': 0.0, 'DIS': 0.0}"
2026-07-24,2589.910125732422,7422.049896240234,10011.960021972656,"{'NVDA': 12.0, 'MSFT': 0.0, 'JPM': 7.0, 'KO': 30.0, 'JNJ': 0.0, 'XOM': 0.0, 'WMT': 0.0, 'DIS': 0.0}"
2026-07-27,2589.910125732422,7373.620010375977,9963.530136108398,"{'NVDA': 12.0, 'MSFT': 0.0, 'JPM': 7.0, 'KO': 30.0, 'JNJ': 0.0, 'XOM': 0.0, 'WMT': 0.0, 'DIS': 0.0}"
2026-07-28,3771.9700927734375,6331.329849243164,10103.299942016602,"{'NVDA': 6.0, 'MSFT': 0.0, 'JPM': 7.0, 'KO': 30.0, 'JNJ': 0.0, 'XOM': 0.0, 'WMT': 0.0, 'DIS': 0.0}"
